,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
74,3674166370,FYK4168,NY,PAS,11/24/2014,38,4DSD,TOYOT,T,76950,72820,49020,01/01/20160320 12:00:00 PM,0043,43.0,43.0,359283.0,T202,F,0357P,,BX,O,1563,Westchester Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,WH,,2002.0,,0.0,03P,38-Failure to Display Muni Rec,,,
75,3420579667,AM871N,NJ,PAS,12/24/2014,14,DELV,INTER,T,34650,30550,10810,01/01/88888888 12:00:00 PM,0018,18.0,18.0,345536.0,T503,B1,0613A,,NY,F,234,W 44th St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,GREEN,,0.0,,0.0,17 7,14-No Standing,,,
76,3516480267,C88DJT,NJ,PAS,08/30/2014,20,4DSD,NISSA,T,35190,11710,44990,01/01/88888888 12:00:00 PM,0020,20.0,20.0,355220.0,T103,M,0552P,,NY,F,276,W 71st St,,01/05/0001 12:00:00 PM,408.0,d,,Y,0800A,0600P,BLACK,,0.0,,0.0,C 77,20A-No Parking (Non-COM),,,
77,2936184658,FZD9325,NY,PAS,05/12/2015,21,SUBN,NISSA,T,37030,74230,93830,01/01/20160423 12:00:00 PM,0067,67.0,67.0,361851.0,T302,C,1000A,,K,F,145,E 51st St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0930A,1100A,GY,,2004.0,,0.0,35 3,21-No Parking (street clean),,,
78,3027635537,FZL8838,NY,PAS,04/21/2015,21,SEDN,NS/OT,T,19390,27790,24890,01/01/88888888 12:00:00 PM,0025,25.0,25.0,352946.0,T103,L,1239P,,NY,O,135,E 122nd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1130A,0100P,BLACK,,2008.0,,0.0,K 77,21-No Parking (street clean),,,
79,2958964569,HS8919,NJ,PAS,03/11/2015,38,4DSD,FORD,T,42490,8640,8740,01/01/88888888 12:00:00 PM,114,114.0,114.0,357323.0,T401,F,1255P,,Q,F,35-04,Ditmars Blvd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,SILVE,,0.0,,0.0,34 4,38-Failure to Display Muni Rec,,,
80,3687656155,DTJ1619,NY,PAS,08/28/2014,38,SUBN,TOYOT,T,16110,33910,13310,01/01/20150821 12:00:00 PM,0006,6.0,6.0,361083.0,T105,C,0840P,,NY,O,37,Cornelia St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,WHITE,,2002.0,,0.0,004,38-Failure to Display Muni Rec,,,
81,3027427576,GFL2098,NY,PAS,12/16/2014,21,CONV,ME/BE,T,35470,14510,15710,01/01/20150407 12:00:00 PM,0020,20.0,20.0,361091.0,T103,G,0836A,,NY,F,68,W 85th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,GY,,2013.0,,0.0,43 7,21-No Parking (street clean),,,
82,3192442687,EBF1693,NY,PAS,12/10/2014,38,SUBN,ACURA,T,29020,52120,21820,01/01/20160228 12:00:00 PM,0052,52.0,52.0,361387.0,T201,D,1119A,,BX,F,58,E Kingsbridge Rd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,SILVE,,2002.0,,0.0,01 2,38-Failure to Display Muni Rec,,,
83,3719397431,G75DWB,NJ,PAS,01/28/2015,40,4DSD,BUICK,T,36950,11710,13610,01/01/88888888 12:00:00 PM,0033,33.0,33.0,358635.0,T103,M,0534P,,NY,O,521,W 159th St,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,GREY,,0.0,,0.0,J 77,40-Fire Hydrant,,,
84,3536215084,91414MD,NY,COM,08/13/2014,69,VAN,INTER,T,25390,17610,17630,01/01/20150131 12:00:00 PM,0014,14.0,14.0,345058.0,T102,C,0852A,,NY,F,136,Madison Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,WH,,2014.0,,0.0,22 6,69-Failure to Disp Muni Recpt,,,
85,1366539345,FYB2774,NY,PAS,07/01/2014,31,SDN,HONDA,P,34430,10410,13610,01/01/20140521 12:00:00 PM,0014,14.0,14.0,950681.0,0014,0000,0512P,,NY,F,10,W 33 ST,,01/05/0001 12:00:00 PM,408.0,I3,,YYYYYBB,0700A,0700P,BLACK,0,2010.0,-,0.0,,,,,
86,2996466974,D12DKZ,NJ,PAS,07/14/2014,38,SUBN,SUBAR,T,17590,24890,10210,01/01/88888888 12:00:00 PM,0013,13.0,13.0,361074.0,T102,M,0223P,,NY,F,158,E 30th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BLUE,,0.0,,0.0,MC 9,38-Failure to Display Muni Rec,,,
87,3458971074,FMT2474,NY,PAS,08/29/2014,19,4DSD,TOYOT,T,51790,8190,57790,01/01/20151026 12:00:00 PM,115,115.0,115.0,356966.0,T401,P,1013A,,Q,O,32-09,Junction Blvd,,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,GR,,1994.0,,0.0,14-A,19-No Stand (bus stop),,,
88,3704228932,HLN3387,PA,PAS,08/05/2014,21,4DSD,HONDA,T,18450,10410,25390,01/01/20150688 12:00:00 PM,0019,19.0,19.0,356300.0,T103,G,0957A,,NY,F,4,E 73rd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,SILVE,,0.0,,0.0,16 7,21-No Parking (street clean),,,
89,3712572314,18580MG,NY,COM,02/12/2015,38,DELV,UD,T,13610,35470,35490,01/01/20151031 12:00:00 PM,0020,20.0,20.0,354043.0,T103,G,1156A,,NY,F,2350,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,WH,,2006.0,,0.0,44 7,38-Failure to Display Muni Rec,,,
90,2777261277,74380JF,NY,COM,07/08/2014,47,UTIL,FRUEH,T,34310,10410,13610,01/01/20140930 12:00:00 PM,0013,13.0,13.0,355675.0,T102,C,1153A,,NY,F,11,W 27th St,,01/05/0001 12:00:00 PM,408.0,l2,,Y,0700A,0700P,RD,,2003.0,,0.0,06 6,47-Double PKG-Midtown,,,
91,3712845066,61508MC,NY,COM,11/28/2014,37,VAN,FORD,T,13610,34790,34810,01/01/20150131 12:00:00 PM,0018,18.0,18.0,361040.0,T102,K,0228P,1200P,NY,O,1657,Broadway,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0700A,0600P,WH,,2002.0,143-3420,0.0,MC 9,37-Expired Muni Meter,,,
92,1378109041,ETP8135,NY,PAS,11/10/2014,19,SDN,NISSA,P,35490,15710,11710,01/01/20150817 12:00:00 PM,0024,24.0,137.0,940892.0,0137,0000,0436P,,NY,F,165,W 86 ST,,01/05/0001 12:00:00 PM,408.0,F1,,BBBBBBB,ALL,ALL,WH,0,2014.0,-,0.0,,,,,
93,2920179262,FWF7853,NY,PAS,07/07/2014,38,4DSD,HONDA,T,37462,40404,40404,01/01/20150419 12:00:00 PM,0063,63.0,63.0,359321.0,T302,O,0418P,,K,F,6315,E 64th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,GREY,,2007.0,,0.0,35 3,38-Failure to Display Muni Rec,,,
94,3424069167,24705MB,NY,COM,01/28/2015,37,REFG,MITSU,T,24890,18670,18690,01/01/20160131 12:00:00 PM,0019,19.0,19.0,359325.0,T103,O,1133A,1125A,NY,F,1258,Lexington Ave,,01/01/20150128 12:00:00 PM,408.0,h1,,YYYYY,1000A,0700P,WHITE,,2012.0,127-4746,0.0,03 7,37-Expired Muni Meter,,,
95,2765626331,2119313,IN,PAS,03/09/2015,84,REFG,FRUEH,T,17450,0,0,01/01/88880088 12:00:00 PM,0010,10.0,10.0,361286.0,T102,D,0847A,,NY,I,N,E 23rd St,5ft E/of 2nd Ave,01/05/0001 12:00:00 PM,408.0,k7,,,,,WHITE,,0.0,,0.0,99 6,84-Platform lifts in low posit,,,
96,3609543445,FSR4824,PA,PAS,10/26/2014,14,SUBN,DODGE,T,34510,0,0,01/01/20150788 12:00:00 PM,0010,10.0,10.0,343455.0,T501,C,0207P,,NY,I,N,W 37th St,170ft E/of 11th Ave,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,GREY,,0.0,,0.0,MC 9,14-No Standing,,,
97,3505370092,52732MC,NY,COM,11/21/2014,82,SUBN,JEEP,T,15990,6440,6590,01/01/20151031 12:00:00 PM,114,114.0,114.0,331777.0,T401,N,0240P,,Q,F,19-60,76th St,,01/05/0001 12:00:00 PM,408.0,k1,,,,,BK,,2014.0,,0.0,I 41,82-Unaltered Commerc Vehicle,,,
98,1368841090,T621450C,NY,SRF,11/20/2014,40,SUBN,CHEVR,P,8440,20190,20340,01/01/20150331 12:00:00 PM,115,115.0,170.0,938769.0,0170,0000,0805P,,Q,F,108-03,34 AVE,,01/05/0001 12:00:00 PM,408.0,E1,,BBBBBBB,ALL,ALL,BK,0,2008.0,-,0.0,,,,,
99,3396580970,GTJ3754,NY,PAS,12/25/2014,71,4DSD,BMW,T,13830,35080,35130,01/01/20161029 12:00:00 PM,0070,70.0,70.0,358937.0,T302,J,0124P,,K,F,716,Avenue C,,01/05/0001 12:00:00 PM,408.0,j6,,,,,BL,,1999.0,,0.0,S 32,71-Insp. Sticker Missing (NYS,,,
100,2799411222,FLL6751,NY,PAS,06/26/2014,21,4DSD,ACURA,T,34430,42030,58330,01/01/20150504 12:00:00 PM,0094,94.0,94.0,349496.0,T301,A,0909A,,K,F,97,Dupont St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,GREY,,2011.0,,0.0,18 3,21-No Parking (street clean),,,
101,3145824607,GVV2441,NY,PAS,02/06/2015,38,4DSD,HONDA,T,28990,14810,14890,01/01/20170106 12:00:00 PM,112,112.0,112.0,346158.0,T803,A,0929P,,Q,F,7054,Austin St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,1000P,BK,,2015.0,,0.0,E 42,38-Failure to Display Muni Rec,,,
102,3592984504,AN922T,NJ,PAS,06/25/2015,84,DELV,PETER,T,17830,16320,24890,01/01/88888888 12:00:00 PM,0017,17.0,17.0,355080.0,T102,A,0528A,,NY,F,110,E 42nd St,,01/05/0001 12:00:00 PM,408.0,k7,,,,,WHITE,,0.0,,0.0,99 6,84-Platform lifts in low posit,,,
103,1371485276,GEW9636,NY,PAS,08/09/2014,19,SUBN,DODGE,P,75970,73210,37830,01/01/20160325 12:00:00 PM,0069,69.0,69.0,931168.0,0069,0000,0612P,,K,O,9015,SEAVIEW AV,,01/05/0001 12:00:00 PM,408.0,C3,,BBBBBBB,ALL,ALL,BLUE,0,2006.0,-,0.0,,,,,
104,3728599479,GMW8673,NY,PAS,05/01/2015,21,SUBN,SUBAR,T,5880,5380,5530,01/01/20160314 12:00:00 PM,0078,78.0,78.0,355151.0,T302,Q,0918A,,K,F,300,8th Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0900A,1030A,GY,,2014.0,,0.0,C1 3,21-No Parking (street clean),,,
105,3442943325,JCL1966,PA,PAS,12/05/2014,21,4DSD,INFIN,T,59930,0,0,01/01/20141088 12:00:00 PM,0094,94.0,94.0,331121.0,T301,D,1200P,,K,I,S,Meeker Ave,30ft E/of Union Ave,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,1130A,0100P,GREY,,0.0,,0.0,17 3,21-No Parking (street clean),,,
106,3000594776,GGF5637,NY,PAS,09/07/2014,71,4DSD,TOYOT,T,6630,5280,5430,01/01/20150808 12:00:00 PM,0072,72.0,72.0,352979.0,T302,Q,0936A,,K,O,134,15th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,GY,,1997.0,,0.0,J 32,71A-Insp Sticker Expired (NYS),,,
107,3729883768,DWE1387,NY,PAS,03/11/2015,37,SUBN,BMW,T,0,40404,40404,01/01/20161024 12:00:00 PM,114,114.0,114.0,359327.0,T401,F,0533P,0511P,Q,I,,Ditmars Lot #1,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,BK,,2006.0,480-0007,0.0,35 4,37-Expired Muni Meter,,,
108,3603019740,28665PC,NY,IRP,06/28/2014,19,DELV,FRUEH,T,34450,0,0,01/01/20150430 12:00:00 PM,0014,14.0,14.0,355472.0,T106,I,0627A,,NY,I,S,W 34th St,34ft W/of 8th Ave,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,RED,,2014.0,,0.0,05 6,19-No Stand (bus stop),,,
109,3367276780,66111JW,NY,COM,03/25/2015,51,VAN,WORKH,T,29690,36030,36050,01/01/88888888 12:00:00 PM,0026,26.0,26.0,355209.0,T103,A,1019A,,NY,F,415,Riverside Dr,,01/05/0001 12:00:00 PM,408.0,e3,,,,,BROWN,,2007.0,,0.0,CC6,51-Sidewalk,,,
110,3592963434,48549JW,NY,COM,01/07/2015,69,VAN,FORD,T,34310,13610,10510,01/01/20160630 12:00:00 PM,0013,13.0,13.0,353435.0,T102,E,1027A,,NY,F,55,W 27th St,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0800A,0600P,WH,,2003.0,,0.0,16 6,69-Failure to Disp Muni Recpt,,,
111,3592963434,48549JW,NY,COM,01/07/2015,69,VAN,FORD,T,34310,13610,10510,01/01/20160630 12:00:00 PM,0013,13.0,13.0,353435.0,T102,E,1027A,,NY,F,55,W 27th St,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0800A,0600P,WH,,2003.0,,0.0,16 6,69-Failure to Disp Muni Recpt,,,
112,3086723716,986ZGB,CT,PAS,02/26/2015,38,4DSD,CHEVR,T,42630,40404,40404,01/01/20150088 12:00:00 PM,0068,68.0,68.0,332073.0,T302,L,0909A,,K,O,9602,Ft Hamilton Pky,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,SILVE,,0.0,,0.0,E 32,38-Failure to Display Muni Rec,,,
113,2734160561,B47ENR,NJ,PAS,06/16/2015,20,SUBN,JEEP,T,0,0,0,01/01/88888888 12:00:00 PM,0061,61.0,61.0,359301.0,T302,N,1228P,,K,I,N,Voorhies Ave,0ft E/of Shore Pky,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,RED,,0.0,,0.0,46 3,20A-No Parking (Non-COM),,,
114,3733936554,S81ATV,NJ,PAS,03/30/2015,74,SUBN,TOYOT,T,34190,10910,11010,01/01/88888888 12:00:00 PM,0010,10.0,10.0,331220.0,T102,A,1028A,,NY,F,461,W 21st St,,01/05/0001 12:00:00 PM,408.0,j2,,,,,BLACK,,0.0,,0.0,A 17,74A-Improperly Displayed Plate,,,
115,2804523292,42808JZ,NY,COM,07/19/2014,17,UTIL,GMC,T,10340,40404,40404,01/01/88888888 12:00:00 PM,108,108.0,108.0,358891.0,T401,N,0203P,,Q,O,46-30,46th Rd,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,,,WHITE,,2009.0,,0.0,D 41,17-No Stand (exc auth veh),,,
116,2752416489,EXS3290,NY,PAS,05/27/2015,16,SUBN,LEXUS,T,16410,13460,25890,01/01/20160504 12:00:00 PM,0005,5.0,5.0,361279.0,T101,F,0145P,,NY,F,23,Division St,,01/05/0001 12:00:00 PM,408.0,k2,,YYYYY,0700A,0700P,GY,,2010.0,,0.0,74 1,16A-No Std (Com Veh) Non-COM,,,
117,1372046290,ADD7203,NY,PAS,11/10/2014,46,SUBN,HONDA,P,0,0,0,01/01/20150418 12:00:00 PM,0045,45.0,66.0,936095.0,0066,0000,0439P,,K,F,3720,14TH AVE,,01/05/0001 12:00:00 PM,408.0,F2,,BBBBBBB,ALL,ALL,GY,0,2012.0,-,0.0,,,,,
118,3523630312,CPF6528,NY,PAS,02/15/2015,17,SUBN,NISSA,T,15350,24750,10510,01/01/20150730 12:00:00 PM,0001,1.0,1.0,333251.0,T501,G,1053A,,NY,O,253,Church St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,0700A,0700P,BK,,2009.0,,0.0,01 6,17-No Stand (exc auth veh),,,
119,2713657452,JSM5749,PA,PAS,11/26/2014,40,4DSD,VOLVO,T,9140,68290,11390,01/01/20140088 12:00:00 PM,108,108.0,108.0,354032.0,T401,N,0743A,,Q,F,53-04,39th Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BLUE,,0.0,,6.0,T 41,40-Fire Hydrant,,,
120,3318092094,EEV1682,NY,PAS,12/06/2014,38,4DSD,HONDA,T,16740,8590,8790,01/01/20151101 12:00:00 PM,115,115.0,115.0,346391.0,T401,D,1057A,,Q,O,35-59,81st St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,SILVE,,2008.0,,0.0,20 4,38-Failure to Display Muni Rec,,,
121,2868150050,ACT4918,NC,PAS,08/14/2014,20,SUBN,FORD,T,44010,49876,17450,01/01/20150588 12:00:00 PM,120,120.0,120.0,355668.0,T303,N,0217P,,R,F,40,Prospect St,,01/05/0001 12:00:00 PM,408.0,d,,YYYYY,0800A,0600P,BLACK,,0.0,,0.0,D-PM,20A-No Parking (Non-COM),,,
122,3478146144,246ZSK,CT,PAS,05/17/2015,14,2DSD,HONDA,T,42820,71220,76790,01/01/20150088 12:00:00 PM,0052,52.0,52.0,344775.0,T201,X,0515A,,BX,O,3200,Jerome Ave,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,01 2,14-No Standing,,,
123,1381130574,GLS5435,NY,PAS,05/03/2015,14,SDN,NISSA,P,13980,36830,36880,01/01/20151113 12:00:00 PM,0063,63.0,63.0,946815.0,0063,0000,1207A,,K,F,4501,AVE H,,01/05/0001 12:00:00 PM,408.0,F7,,BBBBBBB,ALL,ALL,BK,0,2009.0,-,0.0,,,,,
124,3095803134,E64EAK,NJ,PAS,04/13/2015,37,SUBN,HONDA,T,37690,30490,32690,01/01/88888888 12:00:00 PM,0034,34.0,34.0,356491.0,T103,K,1122A,1110A,NY,F,570,W 207th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,SILVE,,0.0,123-8216,0.0,01 7,37-Expired Muni Meter,,,
125,3706695599,BZA3074,NY,PAS,11/25/2014,16,4DSD,CHRYS,T,32900,15350,13610,01/01/20160912 12:00:00 PM,0001,1.0,1.0,330551.0,T105,X,0234P,,NY,F,39A,Walker St,,01/05/0001 12:00:00 PM,408.0,k2,,YYYYY,0700A,0700P,BK,,2007.0,,0.0,S 99,16A-No Std (Com Veh) Non-COM,,,
126,2760378481,30684KA,NY,COM,07/03/2014,47,UTIL,ISUZU,T,10410,18150,14490,01/01/20151231 12:00:00 PM,0018,18.0,18.0,353071.0,T106,C,0723A,,NY,F,767,5th Ave,,01/05/0001 12:00:00 PM,408.0,l2,,Y,0700A,0700P,WH,,2010.0,,0.0,S6 9,47-Double PKG-Midtown,,,
127,1377566353,FPE8144,NY,PAS,02/06/2015,71,SDN,HYUND,P,36030,10610,10810,01/01/20150321 12:00:00 PM,0028,28.0,28.0,953329.0,0028,0000,0705P,,NY,O,259,W 113 ST,,01/05/0001 12:00:00 PM,408.0,J3,,BBBBBBB,ALL,ALL,GRAY,0,1999.0,-,0.0,,,,,
128,3147766965,BHV8865,NY,PAS,07/02/2014,21,4DSD,NS/OT,T,51090,16590,45590,01/01/20160607 12:00:00 PM,102,102.0,102.0,358199.0,T402,J,0806A,,Q,F,80-28,Jamaica Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y,,,RED,,2003.0,,0.0,18 4,21-No Parking (street clean),,,
129,3729588812,GXX9973,NY,PAS,06/21/2015,40,SUBN,ME/BE,T,5790,36940,9840,01/01/20170531 12:00:00 PM,108,108.0,108.0,361081.0,T401,N,1132A,,Q,O,42-17,12th St,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BK,,2015.0,,5.0,E 41,40-Fire Hydrant,,,
130,1377069310,FFD8782,NY,PAS,10/18/2014,70,SUBN,CHEVR,X,6190,26390,26440,01/01/20141018 12:00:00 PM,109,109.0,109.0,932677.0,0109,0000,0339P,,Q,O,211-11,18 AVE,,01/05/0001 12:00:00 PM,408.0,J6,,BBBBBBB,ALL,ALL,WHITE,0,2013.0,-,0.0,,,,,
131,3040230901,EXP7988,NY,PAS,08/03/2014,20,4DSD,DODGE,T,18930,0,0,01/01/20160328 12:00:00 PM,0023,23.0,23.0,347489.0,T103,B,1026A,,NY,I,N,E 98th St,35ft W/of Park Ave,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,0700A,0700P,BK,,2006.0,,0.0,D 77,20A-No Parking (Non-COM),,,
132,3685726530,AN306T,NJ,PAS,06/22/2015,47,DELV,NS/OT,T,10210,0,0,01/01/88888888 12:00:00 PM,0013,13.0,13.0,356559.0,T102,I,0143P,,NY,I,E,3rd Ave,45ft S/of E 23rd St,01/05/0001 12:00:00 PM,408.0,l2,,Y,0700A,0700P,WHITE,,0.0,,0.0,E 17,47-Double PKG-Midtown,,,
133,3005002296,RSR547,MA,PAS,08/14/2014,46,SUBN,SUBAR,T,36390,10610,10810,01/01/20160788 12:00:00 PM,0030,30.0,30.0,338843.0,T103,AA,0952A,,NY,O,243,W 131st St,,01/05/0001 12:00:00 PM,408.0,f1,,,,,GREEN,,0.0,,0.0,CC4,46A-Double Parking (Non-COM),,,
134,3616162692,9AHPJ9,CT,PAS,08/01/2014,31,SUBN,JEEP,T,17810,0,0,01/01/88880088 12:00:00 PM,0017,17.0,17.0,359565.0,T102,L,0357P,,NY,I,S,E 41st St,75ft E/of 3rd Ave,01/05/0001 12:00:00 PM,408.0,l3,,Y,0700A,0700P,LAVEN,,0.0,,0.0,MC 9,31-No Stand (Com. Mtr. Zone),,,
135,1373825571,GFM3768,NY,PAS,08/01/2014,46,SDN,BMW,P,77130,11330,11380,01/01/20150424 12:00:00 PM,0068,68.0,68.0,936434.0,0068,0000,0259A,,K,F,9514,SHORE RD,,01/05/0001 12:00:00 PM,408.0,J6,,BBBBBBB,ALL,ALL,BL,0,2013.0,-,0.0,,,,,
136,3592212508,DXD9387,NY,PAS,09/14/2014,16,4DSD,HONDA,T,34650,10910,11010,01/01/20150131 12:00:00 PM,0014,14.0,14.0,355233.0,T106,J,0423P,,NY,F,401,W 44th St,,01/05/0001 12:00:00 PM,408.0,k2,,YYYYYYY,,,WHITE,,2002.0,,0.0,03 6,16A-No Std (Com Veh) Non-COM,,,
137,2758482964,75467MC,NY,COM,12/17/2014,47,VAN,MITSU,T,18150,10410,25390,01/01/20141231 12:00:00 PM,0018,18.0,18.0,353143.0,T106,J,0253P,,NY,F,14,E 58th St,,01/05/0001 12:00:00 PM,408.0,l2,,Y,0700A,0700P,WH,,2012.0,,0.0,99 6,47-Double PKG-Midtown,,,
138,2764324005,66647KA,NY,COM,07/16/2014,20,VAN,FORD,T,34370,10810,10910,01/01/20160531 12:00:00 PM,0010,10.0,10.0,356502.0,T102,H,0340P,0235P,NY,F,320,W 30th St,,01/05/0001 12:00:00 PM,408.0,d,,Y,0800A,0600P,WH,,2008.0,,0.0,99 6,20-No Parking (Com Plate),,,
139,3391397254,23046MD,NY,COM,05/15/2015,19,DELV,FRUEH,T,17870,24890,10210,01/01/20160430 12:00:00 PM,0017,17.0,17.0,358623.0,T102,D,1020A,,NY,F,166,E 44th St,,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,WH,,2001.0,,0.0,32 6,19-No Stand (bus stop),,,
140,3525831771,AF851U,NJ,PAS,11/17/2014,14,DELV,MACK,T,17930,0,0,01/01/88888888 12:00:00 PM,0018,18.0,18.0,353131.0,T106,E,0940A,,NY,I,S,E 47th St,35ft E/of 5th Ave,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,OTHER,,0.0,,0.0,05 6,14-No Standing,,,
141,3634505294,62632JD,NY,COM,03/12/2015,46,DELV,INTER,T,11610,29890,31490,01/01/20150531 12:00:00 PM,0007,7.0,7.0,361856.0,T101,E,0243P,1200P,NY,F,172,Allen St,,01/01/20150312 12:00:00 PM,408.0,F1,,,,,RED,,1990.0,,0.0,75 1,46B-Double Parking (Com-100Ft),,,
142,3485021943,P132083,IN,PAS,01/30/2015,66,TRLR,NS/OT,T,0,0,0,01/01/88880088 12:00:00 PM,0040,40.0,40.0,361055.0,T201,X,0209P,,BX,I,N,E 135th St,90ft W/of Canal Pl,01/05/0001 12:00:00 PM,408.0,k4,,,,,GREY,,0.0,,0.0,S 21,66-Detached Trailer,,,
143,3632588457,2RL397,OK,PAS,06/29/2015,40,VAN,FORD,T,35570,0,0,01/01/88880088 12:00:00 PM,0024,24.0,24.0,362283.0,T103,Q,0309P,,NY,I,N,W 90th St,12ft E/of Broadway,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,WHITE,,0.0,,3.0,52 7,40-Fire Hydrant,,,
144,3635032054,VAD73J,NJ,PAS,05/01/2015,37,SUBN,TOYOT,T,17110,10110,10010,01/01/88888888 12:00:00 PM,0009,9.0,9.0,361812.0,T101,F,0417P,0339P,NY,F,345,E 6th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,SILVE,,0.0,113-3053,0.0,70 1,37-Expired Muni Meter,,,
145,3747844471,GJM7331,NY,OMS,06/23/2015,14,4DSD,HONDA,T,14890,54102,28990,01/01/20150930 12:00:00 PM,112,112.0,112.0,358124.0,T401,H,0406P,,Q,F,106-16,71st Ave,,01/05/0001 12:00:00 PM,408.0,c,,YYYYY,0400P,0700P,RD,,2014.0,,0.0,57-A,14-No Standing,,,
146,3064194998,AXW8175,GA,PAS,12/20/2014,38,4DSD,HONDA,T,29320,42820,24020,01/01/20140088 12:00:00 PM,0052,52.0,52.0,361340.0,T201,O,0939A,,BX,F,2,E Gun Hill Rd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GREY,,0.0,,0.0,06 2,38-Failure to Display Muni Rec,,,
147,3614199578,5BNL532,CA,PAS,06/01/2015,21,VAN,VOLKS,T,17390,31710,12310,01/01/20150088 12:00:00 PM,0013,13.0,13.0,356349.0,T102,E,0938A,,NY,F,601,E 20th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0930A,1100A,RED,,0.0,,0.0,01 6,21-No Parking (street clean),,,
148,3251389503,21704MG,NY,COM,02/23/2015,38,DELV,KENWO,T,63030,89830,24730,01/01/20160131 12:00:00 PM,0088,88.0,88.0,357758.0,T301,B,1200P,,K,F,331A,Myrtle Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,WHITE,,2007.0,,0.0,06 3,38-Failure to Display Muni Rec,,,
149,3009426490,63398JM,NY,COM,07/14/2014,51,VAN,GMC,T,29690,35590,35610,01/01/88888888 12:00:00 PM,0020,20.0,20.0,357716.0,T103,P,0550P,,NY,F,194,Riverside Dr,,01/05/0001 12:00:00 PM,408.0,e3,,,,,BROWN,,1988.0,,0.0,52 7,51-Sidewalk,,,
150,2803683421,T518319C,NY,OMT,06/20/2015,37,4DSD,LINCO,T,23140,0,0,01/01/20160331 12:00:00 PM,103,103.0,103.0,361113.0,T402,B,0126P,0118P,Q,I,W,148th St,30ft N/of Archer Ave,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,TN,,2004.0,403-3023,0.0,10 4,37-Expired Muni Meter,,,
